#1
double data(8760,4)
#Time [s], Belpex electricity price [Euro/MWh], Dynamic consumer price [Euro/MWh], Dynamic injection price [Euro/MWh]
2246400, 78.199992, 175.193792, 59.884992
2250000, 70.440012, 167.278612, 52.280212
2253600, 64.850004, 161.576804, 46.802004
2257200, 60.500016, 157.139816, 42.539016
2260800, 56.300004, 152.855804, 38.423004
2264400, 55.980000, 152.529400, 38.109400
2268000, 57.380004, 153.957404, 39.481404
2271600, 59.410008, 156.028008, 41.470808
2275200, 66.260016, 163.015016, 48.183816
2278800, 79.160004, 176.173004, 60.825804
2282400, 77.000004, 173.969804, 58.709004
2286000, 66.570012, 163.331212, 48.487612
2289600, 58.070016, 154.661216, 40.157616
2293200, 55.839996, 152.386596, 37.972196
2296800, 53.880012, 150.387412, 36.051412
2300400, 59.739984, 156.364584, 41.794184
2304000, 73.580004, 170.481404, 55.357404
2307600, 76.809996, 173.775996, 58.522796
2311200, 82.119996, 179.192196, 63.726596
2314800, 95.960016, 193.309016, 77.289816
2318400, 92.530008, 189.810408, 73.928408
2322000, 84.449988, 181.568788, 66.009988
2325600, 76.150008, 173.102808, 57.876008
2329200, 75.970008, 172.919208, 57.699608
2332800, 72.699984, 169.583784, 54.494984
2336400, 66.769992, 163.535192, 48.683592
2340000, 59.330016, 155.946416, 41.392416
2343600, 55.710000, 152.254000, 37.844800
2347200, 52.509996, 148.989996, 34.708796
2350800, 51.239988, 147.694588, 33.464188
2354400, 51.900012, 148.367812, 34.111012
2358000, 52.620012, 149.102212, 34.816612
2361600, 54.740016, 151.264616, 36.894216
2365200, 56.999988, 153.569788, 39.108988
2368800, 55.419984, 151.958184, 37.560584
2372400, 51.729984, 148.194384, 33.944384
2376000, 46.479996, 142.839396, 28.799396
2379600, 41.780016, 138.045416, 24.193416
2383200, 40.219992, 136.454192, 22.664592
2386800, 44.309988, 140.625988, 26.672788
2390400, 45.420012, 141.758212, 27.760612
2394000, 53.499996, 149.999796, 35.678996
2397600, 67.730004, 164.514404, 49.624404
2401200, 73.109988, 170.001988, 54.896788
2404800, 70.719984, 167.564184, 52.554584
2408400, 69.090012, 165.901612, 50.957212
2412000, 58.039992, 154.630592, 40.128192
2415600, 59.910012, 156.538012, 41.960812
2419200, 56.000016, 152.549816, 38.129016
2422800, 49.970016, 146.399216, 32.219616
2426400, 47.260008, 143.635008, 29.563808
2430000, 48.120012, 144.512212, 30.406612
2433600, 47.970000, 144.359200, 30.259600
2437200, 51.580008, 148.041408, 33.797408
2440800, 60.059988, 156.690988, 42.107788
2444400, 80.340012, 177.376612, 61.982212
2448000, 90.510012, 187.750012, 71.948812
2451600, 99.209988, 196.623988, 80.474788
2455200, 88.390008, 185.587608, 69.871208
2458800, 78.900012, 175.907812, 60.571012
2462400, 71.269992, 168.125192, 53.093592
2466000, 70.239996, 167.074596, 52.084196
2469600, 74.440008, 171.358608, 56.200208
2473200, 80.409996, 177.447996, 62.050796
2476800, 88.769988, 185.975188, 70.243588
2480400, 94.460004, 191.779004, 75.819804
2484000, 105.059988, 202.590988, 86.207788
2487600, 112.920012, 210.608212, 93.910612
2491200, 107.520012, 205.100212, 88.618612
2494800, 88.560000, 185.761000, 70.037800
2498400, 83.390004, 180.487604, 64.971204
2502000, 82.900008, 179.987808, 64.491008
2505600, 80.290008, 177.325608, 61.933208
2509200, 71.939988, 168.808588, 53.750188
2512800, 68.699988, 165.503788, 50.574988
2516400, 69.369984, 166.187184, 51.231584
2520000, 66.060000, 162.811000, 47.987800
2523600, 65.289996, 162.025596, 47.233196
2527200, 69.369984, 166.187184, 51.231584
2530800, 78.699996, 175.703796, 60.374996
2534400, 90.820008, 188.066208, 72.252608
2538000, 95.940000, 193.288600, 77.270200
2541600, 84.930012, 182.058412, 66.480412
2545200, 77.150016, 174.122816, 58.856016
2548800, 70.099992, 166.931792, 51.946992
2552400, 68.100012, 164.891812, 49.987012
2556000, 68.230008, 165.024408, 50.114408
2559600, 71.930016, 168.798416, 53.740416
2563200, 74.999988, 171.929788, 56.748988
2566800, 80.219988, 177.254188, 61.864588
2570400, 88.419996, 185.618196, 69.900596
2574000, 99.489996, 196.909596, 80.749196
2577600, 101.390004, 198.847604, 82.611204
2581200, 88.310016, 185.506016, 69.792816
2584800, 79.179984, 176.193384, 60.845384
2588400, 79.589988, 176.611588, 61.247188
2592000, 76.340016, 173.296616, 58.062216
2595600, 75.099996, 172.031796, 56.846996
2599200, 71.960004, 168.829004, 53.769804
2602800, 70.890012, 167.737612, 52.721212
2606400, 69.819984, 166.646184, 51.672584
2610000, 69.189984, 166.003584, 51.055184
2613600, 73.910016, 170.818016, 55.680816
2617200, 84.570012, 181.691212, 66.127612
2620800, 99.209988, 196.623988, 80.474788
2624400, 120.060000, 217.891000, 100.907800
2628000, 93.380004, 190.677404, 74.761404
2631600, 82.980000, 180.069400, 64.569400
2635200, 77.090004, 174.061604, 58.797204
2638800, 74.909988, 171.837988, 56.660788
2642400, 66.930012, 163.698412, 48.840412
2646000, 66.070008, 162.821208, 47.997608
2649600, 69.230016, 166.044416, 51.094416
2653200, 72.230004, 169.104404, 54.034404
2656800, 80.960004, 178.009004, 62.589804
2660400, 89.259984, 186.474984, 70.723784
2664000, 81.039996, 178.090596, 62.668196
2667600, 72.770004, 169.655204, 54.563604
2671200, 59.330016, 155.946416, 41.392416
2674800, 56.970000, 153.539200, 39.079600
2678400, 41.960016, 138.229016, 24.369816
2682000, 49.529988, 145.950388, 31.788388
2685600, 44.190000, 140.503600, 26.555200
2689200, 44.470008, 140.789208, 26.829608
2692800, 45.150012, 141.482812, 27.496012
2696400, 49.020012, 145.430212, 31.288612
2700000, 57.560004, 154.141004, 39.657804
2703600, 70.560000, 167.401000, 52.397800
2707200, 87.220008, 184.394208, 68.724608
2710800, 96.720012, 194.084212, 78.034612
2714400, 89.840016, 187.066616, 71.292216
2718000, 83.779992, 180.885392, 65.353392
2721600, 79.999992, 177.029792, 61.648992
2725200, 68.990004, 165.799604, 50.859204
2728800, 60.959988, 157.608988, 42.989788
2732400, 70.800012, 167.645812, 52.633012
2736000, 81.489996, 178.549596, 63.109196
2739600, 80.970012, 178.019212, 62.599612
2743200, 99.000000, 196.409800, 80.269000
2746800, 103.849992, 201.356792, 85.021992
2750400, 98.399988, 195.797788, 79.680988
2754000, 91.180008, 188.433408, 72.605408
2757600, 83.459988, 180.558988, 65.039788
2761200, 81.990000, 179.059600, 63.599200
2764800, 73.519992, 170.420192, 55.298592
2768400, 64.419984, 161.138184, 46.380584
2772000, 59.990004, 156.619604, 42.039204
2775600, 57.999996, 154.589796, 40.088996
2779200, 54.690012, 151.213612, 36.845212
2782800, 52.719984, 149.204184, 34.914584
2786400, 54.939996, 151.468596, 37.090196
2790000, 64.469988, 161.189188, 46.429588
2793600, 78.770016, 175.775216, 60.443616
2797200, 90.060012, 187.291012, 71.507812
2800800, 86.209992, 183.363992, 67.734792
2804400, 80.840016, 177.886616, 62.472216
2808000, 75.200004, 172.133804, 56.945004
2811600, 65.009988, 161.739988, 46.958788
2815200, 60.000012, 156.629812, 42.049012
2818800, 59.749992, 156.374792, 41.803992
2822400, 59.780016, 156.405416, 41.833416
2826000, 64.659996, 161.382996, 46.615796
2829600, 71.349984, 168.206784, 53.171984
2833200, 81.039996, 178.090596, 62.668196
2836800, 87.800004, 184.985804, 69.293004
2840400, 79.899984, 176.927784, 61.550984
2844000, 65.049984, 161.780784, 46.997984
2847600, 69.379992, 166.197392, 51.241392
2851200, 60.710004, 157.354004, 42.744804
2854800, 42.130008, 138.402408, 24.536408
2858400, 46.940004, 143.308604, 29.250204
2862000, 41.820012, 138.086212, 24.232612
2865600, 19.730002, 115.554402, 2.584402
2869200, 12.539999, 108.220599, 0.000000
2872800, 13.209998, 108.903998, 0.000000
2876400, 24.469999, 120.389199, 7.229599
2880000, 39.750012, 135.974812, 22.204012
2883600, 52.099992, 148.571792, 34.306992
2887200, 64.959984, 161.688984, 46.909784
2890800, 61.589988, 158.251588, 43.607188
2894400, 52.130016, 148.602416, 34.336416
2898000, 46.710000, 143.074000, 29.024800
2901600, 43.830000, 140.136400, 26.202400
2905200, 41.760000, 138.025000, 24.173800
2908800, 45.270000, 141.605200, 27.613600
2912400, 51.429996, 147.888396, 33.650396
2916000, 64.860012, 161.587012, 46.811812
2919600, 85.880016, 183.027416, 67.411416
2923200, 80.280000, 177.315400, 61.923400
2926800, 64.170000, 160.883200, 46.135600
2930400, 59.739984, 156.364584, 41.794184
2934000, 51.750000, 148.214800, 33.964000
2937600, 42.599988, 138.881788, 24.996988
2941200, 39.470004, 135.689204, 21.929604
2944800, 29.000002, 125.009802, 11.669002
2948400, 11.499998, 107.159798, 0.000000
2952000, 2.540000, 98.020600, 0.000000
2955600, 0.650000, 96.092800, 0.000000
2959200, 3.500000, 98.999800, 0.000000
2962800, 5.450000, 100.988800, 0.000000
2966400, 7.660001, 103.243001, 0.000000
2970000, 15.320002, 111.056202, 0.000000
2973600, 21.849998, 117.716798, 4.661998
2977200, 26.640000, 122.602600, 9.356200
2980800, 20.200000, 116.033800, 3.045000
2984400, 17.449999, 113.228799, 0.349999
2988000, 5.479999, 101.019399, 0.000000
2991600, 12.470000, 108.149200, 0.000000
2995200, 24.400001, 120.317801, 7.161001
2998800, 34.809998, 130.935998, 17.362798
3002400, 56.210004, 152.764004, 38.334804
3006000, 69.999984, 166.829784, 51.848984
3009600, 84.849984, 181.976784, 66.401984
3013200, 56.469996, 153.029196, 38.589596
3016800, 59.720004, 156.344204, 41.774604
3020400, 58.259988, 154.854988, 40.343788
3024000, 42.000012, 138.269812, 24.409012
3027600, 11.200000, 106.853800, 0.000000
3031200, 21.740000, 117.604600, 4.554200
3034800, 11.869999, 107.537199, 0.000000
3038400, 0.750000, 96.194800, 0.000000
3042000, 0.680000, 96.123400, 0.000000
3045600, 3.470000, 98.969200, 0.000000
3049200, 43.369992, 139.667192, 25.751592
3052800, 80.280000, 177.315400, 61.923400
3056400, 97.610004, 194.992004, 78.906804
3060000, 104.079996, 201.591396, 85.247396
3063600, 92.319984, 189.596184, 73.722584
3067200, 88.869996, 186.077196, 70.341596
3070800, 90.929988, 188.178388, 72.360388
3074400, 65.689992, 162.433592, 47.625192
3078000, 72.079992, 168.951392, 53.887392
3081600, 61.099992, 157.751792, 43.126992
3085200, 63.740016, 160.444616, 45.714216
3088800, 77.739984, 174.724584, 59.434184
3092400, 98.730000, 196.134400, 80.004400
3096000, 100.000008, 197.429808, 81.249008
3099600, 90.550008, 187.790808, 71.988008
3103200, 68.119992, 164.912192, 50.006592
3106800, 56.459988, 153.018988, 38.579788
3110400, 47.649996, 144.032796, 29.945996
3114000, 35.950000, 132.098800, 18.480000
3117600, 28.930000, 124.938400, 11.600400
3121200, 12.200000, 107.873800, 0.000000
3124800, 6.810001, 102.376001, 0.000000
3128400, 4.600001, 100.121801, 0.000000
3132000, 21.200000, 117.053800, 4.025000
3135600, 52.200000, 148.673800, 34.405000
3139200, 70.269984, 167.105184, 52.113584
3142800, 88.869996, 186.077196, 70.341596
3146400, 87.300000, 184.475800, 68.803000
3150000, 84.179988, 181.293388, 65.745388
3153600, 64.130004, 160.842404, 46.096404
3157200, 53.960004, 150.469004, 36.129804
3160800, 50.950008, 147.398808, 33.180008
3164400, 52.430004, 148.908404, 34.630404
3168000, 56.890008, 153.457608, 39.001208
3171600, 61.329996, 157.986396, 43.352396
3175200, 71.979984, 168.849384, 53.789384
3178800, 84.729996, 181.854396, 66.284396
3182400, 88.499988, 185.699788, 69.978988
3186000, 65.540016, 162.280616, 47.478216
3189600, 59.979996, 156.609396, 42.029396
3193200, 56.930004, 153.498404, 39.040404
3196800, 52.830000, 149.316400, 35.022400
3200400, 41.339988, 137.596588, 23.762188
3204000, 40.029984, 136.260384, 22.478384
3207600, 40.079988, 136.311388, 22.527388
3211200, 43.560000, 139.861000, 25.937800
3214800, 35.470001, 131.609201, 18.009601
3218400, 49.600008, 146.021808, 31.857008
3222000, 60.710004, 157.354004, 42.744804
3225600, 78.599988, 175.601788, 60.276988
3229200, 82.530000, 179.610400, 64.128400
3232800, 88.380000, 185.577400, 69.861400
3236400, 80.399988, 177.437788, 62.040988
3240000, 77.299992, 174.275792, 59.002992
3243600, 66.380004, 163.137404, 48.301404
3247200, 62.259984, 158.934984, 44.263784
3250800, 69.480000, 166.299400, 51.339400
3254400, 77.100012, 174.071812, 58.807012
3258000, 83.739996, 180.844596, 65.314196
3261600, 109.450008, 207.068808, 90.510008
3265200, 127.149984, 225.122784, 107.855984
3268800, 108.529992, 206.130392, 89.608392
3272400, 92.300004, 189.575804, 73.703004
3276000, 75.409992, 172.347992, 57.150792
3279600, 70.419996, 167.258196, 52.260596
3283200, 77.450004, 174.428804, 59.150004
3286800, 73.699992, 170.603792, 55.474992
3290400, 73.199988, 170.093788, 54.984988
3294000, 72.150012, 169.022812, 53.956012
3297600, 61.650000, 158.312800, 43.666000
3301200, 56.700000, 153.263800, 38.815000
3304800, 59.270004, 155.885204, 41.333604
3308400, 73.509984, 170.409984, 55.288784
3312000, 95.580000, 192.921400, 76.917400
3315600, 120.319992, 218.156192, 101.162592
3319200, 106.200000, 203.753800, 87.325000
3322800, 91.100016, 188.351816, 72.527016
3326400, 80.010000, 177.040000, 61.658800
3330000, 85.250016, 182.384816, 66.794016
3333600, 69.260004, 166.075004, 51.123804
3337200, 57.800016, 154.385816, 39.893016
3340800, 57.350016, 153.926816, 39.452016
3344400, 58.230000, 154.824400, 40.314400
3348000, 61.830000, 158.496400, 43.842400
3351600, 63.560016, 160.261016, 45.537816
3355200, 70.080012, 166.911412, 51.927412
3358800, 64.209996, 160.923996, 46.174796
3362400, 59.299992, 155.915792, 41.362992
3366000, 56.009988, 152.559988, 38.138788
3369600, 50.000004, 146.429804, 32.249004
3373200, 38.980008, 135.189408, 21.449408
3376800, 29.959999, 125.988999, 12.609799
3380400, 24.570000, 120.491200, 7.327600
3384000, 21.809999, 117.675999, 4.622799
3387600, 21.030001, 116.880401, 3.858401
3391200, 26.799998, 122.765798, 9.512998
3394800, 40.470012, 136.709212, 22.909612
3398400, 58.420008, 155.018208, 40.500608
3402000, 63.240012, 159.934612, 45.224212
3405600, 67.150008, 163.922808, 49.056008
3409200, 67.460004, 164.239004, 49.359804
3412800, 62.499996, 159.179796, 44.498996
3416400, 57.229992, 153.804392, 39.334392
3420000, 54.820008, 151.346208, 36.972608
3423600, 57.740004, 154.324604, 39.834204
3427200, 60.419988, 157.058188, 42.460588
3430800, 62.849988, 159.536788, 44.841988
3434400, 82.190016, 179.263616, 63.795216
3438000, 90.259992, 187.494992, 71.703792
3441600, 87.170004, 184.343204, 68.675604
3445200, 80.700012, 177.743812, 62.335012
3448800, 75.260016, 172.195016, 57.003816
3452400, 74.909988, 171.837988, 56.660788
3456000, 70.940016, 167.788616, 52.770216
3459600, 63.100008, 159.791808, 45.087008
3463200, 64.080000, 160.791400, 46.047400
3466800, 64.400004, 161.117804, 46.361004
3470400, 64.389996, 161.107596, 46.351196
3474000, 64.410012, 161.128012, 46.370812
3477600, 65.819988, 162.566188, 47.752588
3481200, 70.909992, 167.757992, 52.740792
3484800, 74.859984, 171.786984, 56.611784
3488400, 77.699988, 174.683788, 59.394988
3492000, 80.380008, 177.417408, 62.021408
3495600, 74.940012, 171.868612, 56.690212
3499200, 69.840000, 166.666600, 51.692200
3502800, 68.420016, 165.218216, 50.300616
3506400, 66.719988, 163.484188, 48.634588
3510000, 69.530004, 166.350404, 51.388404
3513600, 77.169996, 174.143196, 58.875596
3517200, 81.939996, 179.008596, 63.550196
3520800, 85.910004, 183.058004, 67.440804
3524400, 95.760000, 193.105000, 77.093800
3528000, 83.859984, 180.966984, 65.431784
3531600, 74.400012, 171.317812, 56.161012
3535200, 68.910012, 165.718012, 50.780812
3538800, 71.470008, 168.329208, 53.289608
3542400, 64.000008, 160.709808, 45.969008
3546000, 63.389988, 160.087588, 45.371188
3549600, 56.940012, 153.508612, 39.050212
3553200, 52.599996, 149.081796, 34.796996
3556800, 46.829988, 143.196388, 29.142388
3560400, 42.540012, 138.820612, 24.938212
3564000, 45.569988, 141.911188, 27.907588
3567600, 50.370012, 146.807212, 32.611612
3571200, 54.950004, 151.478804, 37.100004
3574800, 62.539992, 159.220592, 44.538192
3578400, 60.940008, 157.588608, 42.970208
3582000, 63.399996, 160.097796, 45.380996
3585600, 65.250000, 161.984800, 47.194000
3589200, 63.479988, 160.179388, 45.459388
3592800, 60.869988, 157.517188, 42.901588
3596400, 57.960000, 154.549000, 40.049800
3600000, 64.509984, 161.229984, 46.468784
3603600, 69.090012, 165.901612, 50.957212
3607200, 77.379984, 174.357384, 59.081384
3610800, 90.349992, 187.586792, 71.791992
3614400, 86.490000, 183.649600, 68.009200
3618000, 76.860000, 173.827000, 58.571800
3621600, 70.719984, 167.564184, 52.554584
3625200, 68.389992, 165.187592, 50.271192
3628800, 64.010016, 160.720016, 45.978816
3632400, 64.350000, 161.066800, 46.312000
3636000, 61.740000, 158.404600, 43.754200
3639600, 60.829992, 157.476392, 42.862392
3643200, 59.569992, 156.191192, 41.627592
3646800, 59.209992, 155.823992, 41.274792
3650400, 65.000016, 161.729816, 46.949016
3654000, 75.999996, 172.949796, 57.728996
3657600, 85.410000, 182.548000, 66.950800
3661200, 104.000004, 201.509804, 85.169004
3664800, 96.500016, 193.859816, 77.819016
3668400, 85.470012, 182.609212, 67.009612
3672000, 79.049988, 176.060788, 60.717988
3675600, 67.510008, 164.290008, 49.408808
3679200, 64.050012, 160.760812, 46.018012
3682800, 64.389996, 161.107596, 46.351196
3686400, 66.819996, 163.586196, 48.732596
3690000, 73.370016, 170.267216, 55.151616
3693600, 78.130008, 175.122408, 59.816408
3697200, 96.000012, 193.349812, 77.329012
3700800, 89.079984, 186.291384, 70.547384
3704400, 79.149996, 176.162796, 60.815996
3708000, 71.539992, 168.400592, 53.358192
3711600, 65.869992, 162.617192, 47.801592
3715200, 61.899984, 158.567784, 43.910984
3718800, 68.590008, 165.391608, 50.467208
3722400, 65.369988, 162.107188, 47.311588
3726000, 63.410004, 160.108004, 45.390804
3729600, 60.490008, 157.129608, 42.529208
3733200, 60.059988, 156.690988, 42.107788
3736800, 63.590004, 160.291604, 45.567204
3740400, 70.710012, 167.554012, 52.544812
3744000, 82.509984, 179.589984, 64.108784
3747600, 89.110008, 186.322008, 70.576808
3751200, 75.120012, 172.052212, 56.866612
3754800, 69.210000, 166.024000, 51.074800
3758400, 63.870012, 160.577212, 45.841612
3762000, 60.530004, 157.170404, 42.568404
3765600, 60.260004, 156.895004, 42.303804
3769200, 63.100008, 159.791808, 45.087008
3772800, 70.700004, 167.543804, 52.535004
3776400, 76.050000, 173.000800, 57.778000
3780000, 80.529984, 177.570384, 62.168384
3783600, 96.739992, 194.104592, 78.054192
3787200, 91.370016, 188.627216, 72.791616
3790800, 78.580008, 175.581408, 60.257408
3794400, 72.500004, 169.379804, 54.299004
3798000, 68.780016, 165.585416, 50.653416
3801600, 64.860012, 161.587012, 46.811812
3805200, 60.630012, 157.272412, 42.666412
3808800, 59.339988, 155.956588, 41.402188
3812400, 55.760004, 152.305004, 37.893804
3816000, 54.789984, 151.315584, 36.943184
3819600, 55.059984, 151.590984, 37.207784
3823200, 58.740012, 155.344612, 40.814212
3826800, 63.929988, 160.638388, 45.900388
3830400, 73.410012, 170.308012, 55.190812
3834000, 80.129988, 177.162388, 61.776388
3837600, 69.649992, 166.472792, 51.505992
3841200, 63.860004, 160.567004, 45.831804
3844800, 63.290016, 159.985616, 45.273216
3848400, 60.189984, 156.823584, 42.235184
3852000, 53.920008, 150.428208, 36.090608
3855600, 60.000012, 156.629812, 42.049012
3859200, 64.550016, 161.270816, 46.508016
3862800, 66.650004, 163.412804, 48.566004
3866400, 76.299984, 173.255784, 58.022984
3870000, 87.800004, 184.985804, 69.293004
3873600, 84.790008, 181.915608, 66.343208
3877200, 76.770000, 173.735200, 58.483600
