#1 
double data(9504,6) 
#Time [s], Belpex electricity price [Euro/J], Dynamic consumer price [Euro/J], Dynamic consumer price daily average [Euro/J], Dynamic consumer price weekly average [Euro/J], Dynamic consumer price yearly median [Euro/J]
8528400,1.963333e-08,6.685556e-08,6.529618e-08,6.548199e-08,6.944444e-08
8532000,2.305556e-08,7.027778e-08,6.529618e-08,6.548199e-08,6.944444e-08
8535600,2.358333e-08,7.080556e-08,6.529618e-08,6.548199e-08,6.944444e-08
8539200,2.125278e-08,6.8475e-08,6.529618e-08,6.548199e-08,6.944444e-08
8542800,2.071111e-08,6.793333e-08,6.529618e-08,6.548199e-08,6.944444e-08
8546400,2.028333e-08,6.750556e-08,6.529618e-08,6.548199e-08,6.944444e-08
8550000,1.833889e-08,6.556111e-08,6.529618e-08,6.548199e-08,6.944444e-08
8553600,1.700278e-08,6.4225e-08,6.380845e-08,6.548199e-08,6.944444e-08
8557200,1.661667e-08,6.383889e-08,6.380845e-08,6.548199e-08,6.944444e-08
8560800,1.543333e-08,6.265556e-08,6.380845e-08,6.548199e-08,6.944444e-08
8564400,1.455278e-08,6.1775e-08,6.380845e-08,6.548199e-08,6.944444e-08
8568000,1.501111e-08,6.223333e-08,6.380845e-08,6.548199e-08,6.944444e-08
8571600,1.770556e-08,6.492778e-08,6.380845e-08,6.548199e-08,6.944444e-08
8575200,1.656111e-08,6.378333e-08,6.380845e-08,6.548199e-08,6.944444e-08
8578800,1.838889e-08,6.561111e-08,6.380845e-08,6.548199e-08,6.944444e-08
8582400,1.921944e-08,6.644167e-08,6.380845e-08,6.548199e-08,6.944444e-08
8586000,1.791944e-08,6.514167e-08,6.380845e-08,6.548199e-08,6.944444e-08
8589600,1.700278e-08,6.4225e-08,6.380845e-08,6.548199e-08,6.944444e-08
8593200,1.658333e-08,6.380556e-08,6.380845e-08,6.548199e-08,6.944444e-08
8596800,1.458333e-08,6.180556e-08,6.380845e-08,6.548199e-08,6.944444e-08
8600400,1.391111e-08,6.113333e-08,6.380845e-08,6.548199e-08,6.944444e-08
8604000,1.389167e-08,6.111389e-08,6.380845e-08,6.548199e-08,6.944444e-08
8607600,1.445556e-08,6.167778e-08,6.380845e-08,6.548199e-08,6.944444e-08
8611200,1.662222e-08,6.384444e-08,6.380845e-08,6.548199e-08,6.944444e-08
8614800,1.825e-08,6.547222e-08,6.380845e-08,6.548199e-08,6.944444e-08
8618400,1.923333e-08,6.645556e-08,6.380845e-08,6.548199e-08,6.944444e-08
8622000,1.914444e-08,6.636667e-08,6.380845e-08,6.548199e-08,6.944444e-08
8625600,1.751944e-08,6.474167e-08,6.380845e-08,6.548199e-08,6.944444e-08
8629200,1.666389e-08,6.388611e-08,6.380845e-08,6.548199e-08,6.944444e-08
8632800,1.447222e-08,6.169444e-08,6.380845e-08,6.548199e-08,6.944444e-08
8636400,1.7325e-08,6.454722e-08,6.380845e-08,6.548199e-08,6.944444e-08
8640000,1.2525e-08,5.974722e-08,6.273588e-08,6.548199e-08,6.944444e-08
8643600,1.820833e-08,6.543056e-08,6.273588e-08,6.548199e-08,6.944444e-08
8647200,1.648056e-08,6.370278e-08,6.273588e-08,6.548199e-08,6.944444e-08
8650800,1.494722e-08,6.216944e-08,6.273588e-08,6.548199e-08,6.944444e-08
8654400,1.547778e-08,6.27e-08,6.273588e-08,6.548199e-08,6.944444e-08
8658000,1.573611e-08,6.295833e-08,6.273588e-08,6.548199e-08,6.944444e-08
8661600,1.4075e-08,6.129722e-08,6.273588e-08,6.548199e-08,6.944444e-08
8665200,1.593611e-08,6.315833e-08,6.273588e-08,6.548199e-08,6.944444e-08
8668800,1.680556e-08,6.402778e-08,6.273588e-08,6.548199e-08,6.944444e-08
8672400,1.744167e-08,6.466389e-08,6.273588e-08,6.548199e-08,6.944444e-08
8676000,1.576389e-08,6.298611e-08,6.273588e-08,6.548199e-08,6.944444e-08
8679600,1.593611e-08,6.315833e-08,6.273588e-08,6.548199e-08,6.944444e-08
8683200,1.2975e-08,6.019722e-08,6.273588e-08,6.548199e-08,6.944444e-08
8686800,1.164444e-08,5.886667e-08,6.273588e-08,6.548199e-08,6.944444e-08
8690400,1.146944e-08,5.869167e-08,6.273588e-08,6.548199e-08,6.944444e-08
8694000,1.166667e-08,5.888889e-08,6.273588e-08,6.548199e-08,6.944444e-08
8697600,1.232222e-08,5.954444e-08,6.273588e-08,6.548199e-08,6.944444e-08
8701200,1.338889e-08,6.061111e-08,6.273588e-08,6.548199e-08,6.944444e-08
8704800,1.723333e-08,6.445556e-08,6.273588e-08,6.548199e-08,6.944444e-08
8708400,1.867778e-08,6.59e-08,6.273588e-08,6.548199e-08,6.944444e-08
8712000,1.866667e-08,6.588889e-08,6.273588e-08,6.548199e-08,6.944444e-08
8715600,1.773611e-08,6.495833e-08,6.273588e-08,6.548199e-08,6.944444e-08
8719200,1.867222e-08,6.589444e-08,6.273588e-08,6.548199e-08,6.944444e-08
8722800,1.854167e-08,6.576389e-08,6.273588e-08,6.548199e-08,6.944444e-08
8726400,1.722222e-08,6.444444e-08,6.639363e-08,6.548199e-08,6.944444e-08
8730000,1.655278e-08,6.3775e-08,6.639363e-08,6.548199e-08,6.944444e-08
8733600,1.536111e-08,6.258333e-08,6.639363e-08,6.548199e-08,6.944444e-08
8737200,1.551111e-08,6.273333e-08,6.639363e-08,6.548199e-08,6.944444e-08
8740800,1.778056e-08,6.500278e-08,6.639363e-08,6.548199e-08,6.944444e-08
8744400,2.090556e-08,6.812778e-08,6.639363e-08,6.548199e-08,6.944444e-08
8748000,2.386111e-08,7.108333e-08,6.639363e-08,6.548199e-08,6.944444e-08
8751600,2.865556e-08,7.587778e-08,6.639363e-08,6.548199e-08,6.944444e-08
8755200,2.397222e-08,7.119444e-08,6.639363e-08,6.548199e-08,6.944444e-08
8758800,1.879722e-08,6.601944e-08,6.639363e-08,6.548199e-08,6.944444e-08
8762400,2.200278e-08,6.9225e-08,6.639363e-08,6.548199e-08,6.944444e-08
8766000,1.8675e-08,6.589722e-08,6.639363e-08,6.548199e-08,6.944444e-08
8769600,1.747778e-08,6.47e-08,6.639363e-08,6.548199e-08,6.944444e-08
8773200,1.340556e-08,6.062778e-08,6.639363e-08,6.548199e-08,6.944444e-08
8776800,1.33e-08,6.052222e-08,6.639363e-08,6.548199e-08,6.944444e-08
8780400,1.358611e-08,6.080833e-08,6.639363e-08,6.548199e-08,6.944444e-08
8784000,1.696389e-08,6.418611e-08,6.639363e-08,6.548199e-08,6.944444e-08
8787600,1.964444e-08,6.686667e-08,6.639363e-08,6.548199e-08,6.944444e-08
8791200,2.222222e-08,6.944444e-08,6.639363e-08,6.548199e-08,6.944444e-08
8794800,2.225e-08,6.947222e-08,6.639363e-08,6.548199e-08,6.944444e-08
8798400,2.166667e-08,6.888889e-08,6.639363e-08,6.548199e-08,6.944444e-08
8802000,2.121944e-08,6.844167e-08,6.639363e-08,6.548199e-08,6.944444e-08
8805600,1.665e-08,6.387222e-08,6.639363e-08,6.548199e-08,6.944444e-08
8809200,2.243056e-08,6.965278e-08,6.639363e-08,6.548199e-08,6.944444e-08
8812800,1.417778e-08,6.14e-08,6.667106e-08,6.548199e-08,6.944444e-08
8816400,1.398056e-08,6.120278e-08,6.667106e-08,6.548199e-08,6.944444e-08
8820000,1.663889e-08,6.386111e-08,6.667106e-08,6.548199e-08,6.944444e-08
8823600,1.441667e-08,6.163889e-08,6.667106e-08,6.548199e-08,6.944444e-08
8827200,1.536667e-08,6.258889e-08,6.667106e-08,6.548199e-08,6.944444e-08
8830800,2.066111e-08,6.788333e-08,6.667106e-08,6.548199e-08,6.944444e-08
8834400,2.595833e-08,7.318056e-08,6.667106e-08,6.548199e-08,6.944444e-08
8838000,3.3975e-08,8.119722e-08,6.667106e-08,6.548199e-08,6.944444e-08
8841600,2.427778e-08,7.15e-08,6.667106e-08,6.548199e-08,6.944444e-08
8845200,2.138611e-08,6.860833e-08,6.667106e-08,6.548199e-08,6.944444e-08
8848800,1.838611e-08,6.560833e-08,6.667106e-08,6.548199e-08,6.944444e-08
8852400,1.708611e-08,6.430833e-08,6.667106e-08,6.548199e-08,6.944444e-08
8856000,1.388889e-08,6.111111e-08,6.667106e-08,6.548199e-08,6.944444e-08
8859600,1.488056e-08,6.210278e-08,6.667106e-08,6.548199e-08,6.944444e-08
8863200,1.4525e-08,6.174722e-08,6.667106e-08,6.548199e-08,6.944444e-08
8866800,1.505556e-08,6.227778e-08,6.667106e-08,6.548199e-08,6.944444e-08
8870400,1.62e-08,6.342222e-08,6.667106e-08,6.548199e-08,6.944444e-08
8874000,2.235e-08,6.957222e-08,6.667106e-08,6.548199e-08,6.944444e-08
8877600,2.400278e-08,7.1225e-08,6.667106e-08,6.548199e-08,6.944444e-08
8881200,2.453333e-08,7.175556e-08,6.667106e-08,6.548199e-08,6.944444e-08
8884800,2.23e-08,6.952222e-08,6.667106e-08,6.548199e-08,6.944444e-08
8888400,2.222222e-08,6.944444e-08,6.667106e-08,6.548199e-08,6.944444e-08
8892000,2.219722e-08,6.941944e-08,6.667106e-08,6.548199e-08,6.944444e-08
8895600,1.830556e-08,6.552778e-08,6.667106e-08,6.548199e-08,6.944444e-08
8899200,1.776111e-08,6.498333e-08,6.718322e-08,6.548199e-08,6.944444e-08
8902800,1.488889e-08,6.211111e-08,6.718322e-08,6.548199e-08,6.944444e-08
8906400,1.512222e-08,6.234444e-08,6.718322e-08,6.548199e-08,6.944444e-08
8910000,1.489444e-08,6.211667e-08,6.718322e-08,6.548199e-08,6.944444e-08
8913600,1.512222e-08,6.234444e-08,6.718322e-08,6.548199e-08,6.944444e-08
8917200,2.227222e-08,6.949444e-08,6.718322e-08,6.548199e-08,6.944444e-08
8920800,3.292222e-08,8.014444e-08,6.718322e-08,6.548199e-08,6.944444e-08
8924400,3.472222e-08,8.194444e-08,6.718322e-08,6.548199e-08,6.944444e-08
8928000,2.498889e-08,7.221111e-08,6.718322e-08,6.548199e-08,6.944444e-08
8931600,2.078333e-08,6.800556e-08,6.718322e-08,6.548199e-08,6.944444e-08
8935200,1.905556e-08,6.627778e-08,6.718322e-08,6.548199e-08,6.944444e-08
8938800,1.473889e-08,6.196111e-08,6.718322e-08,6.548199e-08,6.944444e-08
8942400,1.391667e-08,6.113889e-08,6.718322e-08,6.548199e-08,6.944444e-08
8946000,1.406111e-08,6.128333e-08,6.718322e-08,6.548199e-08,6.944444e-08
8949600,1.466389e-08,6.188611e-08,6.718322e-08,6.548199e-08,6.944444e-08
8953200,1.410556e-08,6.132778e-08,6.718322e-08,6.548199e-08,6.944444e-08
8956800,1.663333e-08,6.385556e-08,6.718322e-08,6.548199e-08,6.944444e-08
8960400,2.033056e-08,6.755278e-08,6.718322e-08,6.548199e-08,6.944444e-08
8964000,2.706944e-08,7.429167e-08,6.718322e-08,6.548199e-08,6.944444e-08
8967600,2.777778e-08,7.5e-08,6.718322e-08,6.548199e-08,6.944444e-08
8971200,2.378333e-08,7.100556e-08,6.718322e-08,6.548199e-08,6.944444e-08
8974800,2.124722e-08,6.846944e-08,6.718322e-08,6.548199e-08,6.944444e-08
8978400,1.865278e-08,6.5875e-08,6.718322e-08,6.548199e-08,6.944444e-08
8982000,1.955e-08,6.677222e-08,6.718322e-08,6.548199e-08,6.944444e-08
8985600,1.686389e-08,6.408611e-08,6.628553e-08,6.548199e-08,6.944444e-08
8989200,1.694444e-08,6.416667e-08,6.628553e-08,6.548199e-08,6.944444e-08
8992800,1.694722e-08,6.416944e-08,6.628553e-08,6.548199e-08,6.944444e-08
8996400,1.698889e-08,6.421111e-08,6.628553e-08,6.548199e-08,6.944444e-08
9000000,1.828056e-08,6.550278e-08,6.628553e-08,6.548199e-08,6.944444e-08
9003600,2.302778e-08,7.025e-08,6.628553e-08,6.548199e-08,6.944444e-08
9007200,2.918056e-08,7.640278e-08,6.628553e-08,6.548199e-08,6.944444e-08
9010800,3.277778e-08,8e-08,6.628553e-08,6.548199e-08,6.944444e-08
9014400,2.418889e-08,7.141111e-08,6.628553e-08,6.548199e-08,6.944444e-08
9018000,2.020833e-08,6.743056e-08,6.628553e-08,6.548199e-08,6.944444e-08
9021600,1.907222e-08,6.629444e-08,6.628553e-08,6.548199e-08,6.944444e-08
9025200,1.643056e-08,6.365278e-08,6.628553e-08,6.548199e-08,6.944444e-08
9028800,1.424722e-08,6.146944e-08,6.628553e-08,6.548199e-08,6.944444e-08
9032400,1.357778e-08,6.08e-08,6.628553e-08,6.548199e-08,6.944444e-08
9036000,1.427222e-08,6.149444e-08,6.628553e-08,6.548199e-08,6.944444e-08
9039600,1.460556e-08,6.182778e-08,6.628553e-08,6.548199e-08,6.944444e-08
9043200,1.581667e-08,6.303889e-08,6.628553e-08,6.548199e-08,6.944444e-08
9046800,1.948333e-08,6.670556e-08,6.628553e-08,6.548199e-08,6.944444e-08
9050400,2.303611e-08,7.025833e-08,6.628553e-08,6.548199e-08,6.944444e-08
9054000,2.301389e-08,7.023611e-08,6.628553e-08,6.548199e-08,6.944444e-08
9057600,2.076389e-08,6.798611e-08,6.628553e-08,6.548199e-08,6.944444e-08
9061200,1.881111e-08,6.603333e-08,6.628553e-08,6.548199e-08,6.944444e-08
9064800,1.463333e-08,6.185556e-08,6.628553e-08,6.548199e-08,6.944444e-08
9068400,1.434722e-08,6.156944e-08,6.628553e-08,6.548199e-08,6.944444e-08
9072000,1.438889e-08,6.161111e-08,6.506667e-08,6.543967e-08,6.944444e-08
9075600,1.527778e-08,6.25e-08,6.506667e-08,6.543967e-08,6.944444e-08
9079200,1.585278e-08,6.3075e-08,6.506667e-08,6.543967e-08,6.944444e-08
9082800,1.502222e-08,6.224444e-08,6.506667e-08,6.543967e-08,6.944444e-08
9086400,1.551389e-08,6.273611e-08,6.506667e-08,6.543967e-08,6.944444e-08
9090000,1.980556e-08,6.702778e-08,6.506667e-08,6.543967e-08,6.944444e-08
9093600,2.391389e-08,7.113611e-08,6.506667e-08,6.543967e-08,6.944444e-08
9097200,2.669444e-08,7.391667e-08,6.506667e-08,6.543967e-08,6.944444e-08
9100800,2.175e-08,6.897222e-08,6.506667e-08,6.543967e-08,6.944444e-08
9104400,1.783333e-08,6.505556e-08,6.506667e-08,6.543967e-08,6.944444e-08
9108000,1.6575e-08,6.379722e-08,6.506667e-08,6.543967e-08,6.944444e-08
9111600,1.374167e-08,6.096389e-08,6.506667e-08,6.543967e-08,6.944444e-08
9115200,1.525833e-08,6.248056e-08,6.506667e-08,6.543967e-08,6.944444e-08
9118800,1.329444e-08,6.051667e-08,6.506667e-08,6.543967e-08,6.944444e-08
9122400,1.380556e-08,6.102778e-08,6.506667e-08,6.543967e-08,6.944444e-08
9126000,1.444444e-08,6.166667e-08,6.506667e-08,6.543967e-08,6.944444e-08
9129600,1.599722e-08,6.321944e-08,6.506667e-08,6.543967e-08,6.944444e-08
9133200,1.891389e-08,6.613611e-08,6.506667e-08,6.543967e-08,6.944444e-08
9136800,2.209722e-08,6.931944e-08,6.506667e-08,6.543967e-08,6.944444e-08
9140400,2.175278e-08,6.8975e-08,6.506667e-08,6.543967e-08,6.944444e-08
9144000,2.028056e-08,6.750278e-08,6.506667e-08,6.543967e-08,6.944444e-08
9147600,1.902222e-08,6.624444e-08,6.506667e-08,6.543967e-08,6.944444e-08
9151200,1.789167e-08,6.511389e-08,6.506667e-08,6.543967e-08,6.944444e-08
9154800,1.913889e-08,6.636111e-08,6.506667e-08,6.543967e-08,6.944444e-08
9158400,1.6825e-08,6.404722e-08,6.422106e-08,6.543967e-08,6.944444e-08
9162000,1.573611e-08,6.295833e-08,6.422106e-08,6.543967e-08,6.944444e-08
9165600,1.544167e-08,6.266389e-08,6.422106e-08,6.543967e-08,6.944444e-08
9169200,1.550556e-08,6.272778e-08,6.422106e-08,6.543967e-08,6.944444e-08
9172800,1.623333e-08,6.345556e-08,6.422106e-08,6.543967e-08,6.944444e-08
9176400,1.821389e-08,6.543611e-08,6.422106e-08,6.543967e-08,6.944444e-08
9180000,1.890833e-08,6.613056e-08,6.422106e-08,6.543967e-08,6.944444e-08
9183600,2.038056e-08,6.760278e-08,6.422106e-08,6.543967e-08,6.944444e-08
9187200,1.958056e-08,6.680278e-08,6.422106e-08,6.543967e-08,6.944444e-08
9190800,1.675278e-08,6.3975e-08,6.422106e-08,6.543967e-08,6.944444e-08
9194400,1.6175e-08,6.339722e-08,6.422106e-08,6.543967e-08,6.944444e-08
9198000,1.222222e-08,5.944444e-08,6.422106e-08,6.543967e-08,6.944444e-08
9201600,1.228889e-08,5.951111e-08,6.422106e-08,6.543967e-08,6.944444e-08
9205200,1.302778e-08,6.025e-08,6.422106e-08,6.543967e-08,6.944444e-08
9208800,1.325278e-08,6.0475e-08,6.422106e-08,6.543967e-08,6.944444e-08
9212400,1.3925e-08,6.114722e-08,6.422106e-08,6.543967e-08,6.944444e-08
9216000,1.4825e-08,6.204722e-08,6.422106e-08,6.543967e-08,6.944444e-08
9219600,1.666111e-08,6.388333e-08,6.422106e-08,6.543967e-08,6.944444e-08
9223200,2.068889e-08,6.791111e-08,6.422106e-08,6.543967e-08,6.944444e-08
9226800,2.179722e-08,6.901944e-08,6.422106e-08,6.543967e-08,6.944444e-08
9230400,2.148889e-08,6.871111e-08,6.422106e-08,6.543967e-08,6.944444e-08
9234000,1.936111e-08,6.658333e-08,6.422106e-08,6.543967e-08,6.944444e-08
9237600,1.920556e-08,6.642778e-08,6.422106e-08,6.543967e-08,6.944444e-08
9241200,1.9475e-08,6.669722e-08,6.422106e-08,6.543967e-08,6.944444e-08
9244800,1.794167e-08,6.516389e-08,6.449005e-08,6.543967e-08,6.944444e-08
9248400,1.736111e-08,6.458333e-08,6.449005e-08,6.543967e-08,6.944444e-08
9252000,1.725e-08,6.447222e-08,6.449005e-08,6.543967e-08,6.944444e-08
9255600,1.695e-08,6.417222e-08,6.449005e-08,6.543967e-08,6.944444e-08
9259200,1.6825e-08,6.404722e-08,6.449005e-08,6.543967e-08,6.944444e-08
9262800,1.681667e-08,6.403889e-08,6.449005e-08,6.543967e-08,6.944444e-08
9266400,1.739444e-08,6.461667e-08,6.449005e-08,6.543967e-08,6.944444e-08
9270000,1.792222e-08,6.514444e-08,6.449005e-08,6.543967e-08,6.944444e-08
9273600,1.765833e-08,6.488056e-08,6.449005e-08,6.543967e-08,6.944444e-08
9277200,1.662778e-08,6.385e-08,6.449005e-08,6.543967e-08,6.944444e-08
9280800,1.494167e-08,6.216389e-08,6.449005e-08,6.543967e-08,6.944444e-08
9284400,1.463056e-08,6.185278e-08,6.449005e-08,6.543967e-08,6.944444e-08
9288000,1.351389e-08,6.073611e-08,6.449005e-08,6.543967e-08,6.944444e-08
9291600,1.310833e-08,6.033056e-08,6.449005e-08,6.543967e-08,6.944444e-08
9295200,1.291944e-08,6.014167e-08,6.449005e-08,6.543967e-08,6.944444e-08
9298800,1.376111e-08,6.098333e-08,6.449005e-08,6.543967e-08,6.944444e-08
9302400,1.515278e-08,6.2375e-08,6.449005e-08,6.543967e-08,6.944444e-08
9306000,1.805278e-08,6.5275e-08,6.449005e-08,6.543967e-08,6.944444e-08
9309600,2.113333e-08,6.835556e-08,6.449005e-08,6.543967e-08,6.944444e-08
9313200,2.248056e-08,6.970278e-08,6.449005e-08,6.543967e-08,6.944444e-08
9316800,2.233611e-08,6.955833e-08,6.449005e-08,6.543967e-08,6.944444e-08
9320400,2.163056e-08,6.885278e-08,6.449005e-08,6.543967e-08,6.944444e-08
9324000,2.013889e-08,6.736111e-08,6.449005e-08,6.543967e-08,6.944444e-08
9327600,1.788056e-08,6.510278e-08,6.449005e-08,6.543967e-08,6.944444e-08
9331200,1.658611e-08,6.380833e-08,6.8461e-08,6.543967e-08,6.944444e-08
9334800,1.658611e-08,6.380833e-08,6.8461e-08,6.543967e-08,6.944444e-08
9338400,1.600833e-08,6.323056e-08,6.8461e-08,6.543967e-08,6.944444e-08
9342000,1.646944e-08,6.369167e-08,6.8461e-08,6.543967e-08,6.944444e-08
9345600,1.870278e-08,6.5925e-08,6.8461e-08,6.543967e-08,6.944444e-08
9349200,2.358333e-08,7.080556e-08,6.8461e-08,6.543967e-08,6.944444e-08
9352800,2.740556e-08,7.462778e-08,6.8461e-08,6.543967e-08,6.944444e-08
9356400,3.255e-08,7.977222e-08,6.8461e-08,6.543967e-08,6.944444e-08
9360000,2.855e-08,7.577222e-08,6.8461e-08,6.543967e-08,6.944444e-08
9363600,2.457222e-08,7.179444e-08,6.8461e-08,6.543967e-08,6.944444e-08
9367200,2.032222e-08,6.754444e-08,6.8461e-08,6.543967e-08,6.944444e-08
9370800,1.496944e-08,6.219167e-08,6.8461e-08,6.543967e-08,6.944444e-08
9374400,1.388889e-08,6.111111e-08,6.8461e-08,6.543967e-08,6.944444e-08
9378000,1.656389e-08,6.378611e-08,6.8461e-08,6.543967e-08,6.944444e-08
9381600,1.860833e-08,6.583056e-08,6.8461e-08,6.543967e-08,6.944444e-08
9385200,1.656667e-08,6.378889e-08,6.8461e-08,6.543967e-08,6.944444e-08
9388800,1.943889e-08,6.666111e-08,6.8461e-08,6.543967e-08,6.944444e-08
9392400,2.362222e-08,7.084444e-08,6.8461e-08,6.543967e-08,6.944444e-08
9396000,2.761389e-08,7.483611e-08,6.8461e-08,6.543967e-08,6.944444e-08
9399600,2.777778e-08,7.5e-08,6.8461e-08,6.543967e-08,6.944444e-08
9403200,2.486111e-08,7.208333e-08,6.8461e-08,6.543967e-08,6.944444e-08
9406800,2.274167e-08,6.996389e-08,6.8461e-08,6.543967e-08,6.944444e-08
9410400,2.155833e-08,6.878056e-08,6.8461e-08,6.543967e-08,6.944444e-08
9414000,2.018333e-08,6.740556e-08,6.8461e-08,6.543967e-08,6.944444e-08
9417600,1.788333e-08,6.510556e-08,6.815208e-08,6.543967e-08,6.944444e-08
9421200,1.771111e-08,6.493333e-08,6.815208e-08,6.543967e-08,6.944444e-08
9424800,1.796389e-08,6.518611e-08,6.815208e-08,6.543967e-08,6.944444e-08
9428400,1.905833e-08,6.628056e-08,6.815208e-08,6.543967e-08,6.944444e-08
9432000,1.998333e-08,6.720556e-08,6.815208e-08,6.543967e-08,6.944444e-08
9435600,2.373056e-08,7.095278e-08,6.815208e-08,6.543967e-08,6.944444e-08
9439200,2.751389e-08,7.473611e-08,6.815208e-08,6.543967e-08,6.944444e-08
9442800,3.066944e-08,7.789167e-08,6.815208e-08,6.543967e-08,6.944444e-08
9446400,2.555556e-08,7.277778e-08,6.815208e-08,6.543967e-08,6.944444e-08
9450000,2.225e-08,6.947222e-08,6.815208e-08,6.543967e-08,6.944444e-08
9453600,1.729722e-08,6.451944e-08,6.815208e-08,6.543967e-08,6.944444e-08
9457200,1.444444e-08,6.166667e-08,6.815208e-08,6.543967e-08,6.944444e-08
9460800,1.444444e-08,6.166667e-08,6.815208e-08,6.543967e-08,6.944444e-08
9464400,1.444444e-08,6.166667e-08,6.815208e-08,6.543967e-08,6.944444e-08
9468000,1.480556e-08,6.202778e-08,6.815208e-08,6.543967e-08,6.944444e-08
9471600,1.527778e-08,6.25e-08,6.815208e-08,6.543967e-08,6.944444e-08
9475200,1.941111e-08,6.663333e-08,6.815208e-08,6.543967e-08,6.944444e-08
9478800,2.360556e-08,7.082778e-08,6.815208e-08,6.543967e-08,6.944444e-08
9482400,2.777778e-08,7.5e-08,6.815208e-08,6.543967e-08,6.944444e-08
9486000,2.825833e-08,7.548056e-08,6.815208e-08,6.543967e-08,6.944444e-08
9489600,2.608889e-08,7.331111e-08,6.815208e-08,6.543967e-08,6.944444e-08
9493200,2.414167e-08,7.136389e-08,6.815208e-08,6.543967e-08,6.944444e-08
9496800,2.083333e-08,6.805556e-08,6.815208e-08,6.543967e-08,6.944444e-08
9500400,1.916667e-08,6.638889e-08,6.815208e-08,6.543967e-08,6.944444e-08
9504000,1.752778e-08,6.475e-08,6.384734e-08,6.543967e-08,6.944444e-08
9507600,1.741389e-08,6.463611e-08,6.384734e-08,6.543967e-08,6.944444e-08
9511200,1.733056e-08,6.455278e-08,6.384734e-08,6.543967e-08,6.944444e-08
9514800,1.850556e-08,6.572778e-08,6.384734e-08,6.543967e-08,6.944444e-08
9518400,1.807778e-08,6.53e-08,6.384734e-08,6.543967e-08,6.944444e-08
9522000,2.250278e-08,6.9725e-08,6.384734e-08,6.543967e-08,6.944444e-08
9525600,2.433611e-08,7.155833e-08,6.384734e-08,6.543967e-08,6.944444e-08
9529200,2.328056e-08,7.050278e-08,6.384734e-08,6.543967e-08,6.944444e-08
9532800,1.642778e-08,6.365e-08,6.384734e-08,6.543967e-08,6.944444e-08
9536400,1.564444e-08,6.286667e-08,6.384734e-08,6.543967e-08,6.944444e-08
9540000,1.678333e-08,6.400556e-08,6.384734e-08,6.543967e-08,6.944444e-08
9543600,1.259722e-08,5.981944e-08,6.384734e-08,6.543967e-08,6.944444e-08
9547200,1.105278e-08,5.8275e-08,6.384734e-08,6.543967e-08,6.944444e-08
9550800,1.223611e-08,5.945833e-08,6.384734e-08,6.543967e-08,6.944444e-08
9554400,9.8e-09,5.702222e-08,6.384734e-08,6.543967e-08,6.944444e-08
9558000,8.597222e-09,5.581944e-08,6.384734e-08,6.543967e-08,6.944444e-08
9561600,1.168333e-08,5.890556e-08,6.384734e-08,6.543967e-08,6.944444e-08
9565200,1.387778e-08,6.11e-08,6.384734e-08,6.543967e-08,6.944444e-08
9568800,2.025e-08,6.747222e-08,6.384734e-08,6.543967e-08,6.944444e-08
9572400,2.167222e-08,6.889444e-08,6.384734e-08,6.543967e-08,6.944444e-08
9576000,2.01e-08,6.732222e-08,6.384734e-08,6.543967e-08,6.944444e-08
9579600,1.776389e-08,6.498611e-08,6.384734e-08,6.543967e-08,6.944444e-08
9583200,1.438056e-08,6.160278e-08,6.384734e-08,6.543967e-08,6.944444e-08
9586800,1.716111e-08,6.438333e-08,6.384734e-08,6.543967e-08,6.944444e-08
9590400,1.677222e-08,6.399444e-08,6.383947e-08,6.543967e-08,6.944444e-08
9594000,1.628889e-08,6.351111e-08,6.383947e-08,6.543967e-08,6.944444e-08
9597600,1.583333e-08,6.305556e-08,6.383947e-08,6.543967e-08,6.944444e-08
9601200,1.494722e-08,6.216944e-08,6.383947e-08,6.543967e-08,6.944444e-08
9604800,1.622222e-08,6.344444e-08,6.383947e-08,6.543967e-08,6.944444e-08
9608400,1.964444e-08,6.686667e-08,6.383947e-08,6.543967e-08,6.944444e-08
9612000,2.293611e-08,7.015833e-08,6.383947e-08,6.543967e-08,6.944444e-08
9615600,2.361111e-08,7.083333e-08,6.383947e-08,6.543967e-08,6.944444e-08
9619200,1.508333e-08,6.230556e-08,6.383947e-08,6.543967e-08,6.944444e-08
9622800,1.782778e-08,6.505e-08,6.383947e-08,6.543967e-08,6.944444e-08
9626400,1.346667e-08,6.068889e-08,6.383947e-08,6.543967e-08,6.944444e-08
9630000,1.116667e-08,5.838889e-08,6.383947e-08,6.543967e-08,6.944444e-08
