#1 
double data(8760,5) 
#Time [s], Emission intensity [kgCO2eq/J], Emission intensity daily average [kgCO2eq/J], Emission intensity weekly average [kgCO2eq/J], Emission intensity yearly median [kgCO2eq/J]
5004000,1.571009e-08,1.657558e-08,1.413112e-08,1.304167e-08
5007600,1.528487e-08,1.657558e-08,1.413112e-08,1.304167e-08
5011200,1.561624e-08,1.468819e-08,1.413112e-08,1.304167e-08
5014800,1.583517e-08,1.468819e-08,1.413112e-08,1.304167e-08
5018400,1.610317e-08,1.468819e-08,1.413112e-08,1.304167e-08
5022000,1.594087e-08,1.468819e-08,1.413112e-08,1.304167e-08
5025600,1.647769e-08,1.468819e-08,1.413112e-08,1.304167e-08
5029200,1.664209e-08,1.468819e-08,1.413112e-08,1.304167e-08
5032800,1.727172e-08,1.468819e-08,1.413112e-08,1.304167e-08
5036400,1.72778e-08,1.468819e-08,1.413112e-08,1.304167e-08
5040000,1.673028e-08,1.468819e-08,1.413112e-08,1.304167e-08
5043600,1.479883e-08,1.468819e-08,1.413112e-08,1.304167e-08
5047200,1.347931e-08,1.468819e-08,1.413112e-08,1.304167e-08
5050800,1.260791e-08,1.468819e-08,1.413112e-08,1.304167e-08
5054400,1.204469e-08,1.468819e-08,1.413112e-08,1.304167e-08
5058000,1.187715e-08,1.468819e-08,1.413112e-08,1.304167e-08
5061600,1.153397e-08,1.468819e-08,1.413112e-08,1.304167e-08
5065200,1.216764e-08,1.468819e-08,1.413112e-08,1.304167e-08
5068800,1.354553e-08,1.468819e-08,1.413112e-08,1.304167e-08
5072400,1.541014e-08,1.468819e-08,1.413112e-08,1.304167e-08
5076000,1.50322e-08,1.468819e-08,1.413112e-08,1.304167e-08
5079600,1.503472e-08,1.468819e-08,1.413112e-08,1.304167e-08
5083200,1.435457e-08,1.468819e-08,1.413112e-08,1.304167e-08
5086800,1.383284e-08,1.468819e-08,1.413112e-08,1.304167e-08
5090400,1.411912e-08,1.468819e-08,1.413112e-08,1.304167e-08
5094000,1.478298e-08,1.468819e-08,1.413112e-08,1.304167e-08
5097600,1.485917e-08,1.39008e-08,1.413112e-08,1.304167e-08
5101200,1.491728e-08,1.39008e-08,1.413112e-08,1.304167e-08
5104800,1.575077e-08,1.39008e-08,1.413112e-08,1.304167e-08
5108400,1.528926e-08,1.39008e-08,1.413112e-08,1.304167e-08
5112000,1.515746e-08,1.39008e-08,1.413112e-08,1.304167e-08
5115600,1.487106e-08,1.39008e-08,1.413112e-08,1.304167e-08
5119200,1.448047e-08,1.39008e-08,1.413112e-08,1.304167e-08
5122800,1.475224e-08,1.39008e-08,1.413112e-08,1.304167e-08
5126400,1.462176e-08,1.39008e-08,1.413112e-08,1.304167e-08
5130000,1.429834e-08,1.39008e-08,1.413112e-08,1.304167e-08
5133600,1.386764e-08,1.39008e-08,1.413112e-08,1.304167e-08
5137200,1.296566e-08,1.39008e-08,1.413112e-08,1.304167e-08
5140800,1.202485e-08,1.39008e-08,1.413112e-08,1.304167e-08
5144400,1.159692e-08,1.39008e-08,1.413112e-08,1.304167e-08
5148000,1.176675e-08,1.39008e-08,1.413112e-08,1.304167e-08
5151600,1.24566e-08,1.39008e-08,1.413112e-08,1.304167e-08
5155200,1.359095e-08,1.39008e-08,1.413112e-08,1.304167e-08
5158800,1.416253e-08,1.39008e-08,1.413112e-08,1.304167e-08
5162400,1.402496e-08,1.39008e-08,1.413112e-08,1.304167e-08
5166000,1.391904e-08,1.39008e-08,1.413112e-08,1.304167e-08
5169600,1.366675e-08,1.39008e-08,1.413112e-08,1.304167e-08
5173200,1.33294e-08,1.39008e-08,1.413112e-08,1.304167e-08
5176800,1.316513e-08,1.39008e-08,1.413112e-08,1.304167e-08
5180400,1.408428e-08,1.39008e-08,1.413112e-08,1.304167e-08
5184000,1.417857e-08,1.306055e-08,1.413112e-08,1.304167e-08
5187600,1.322286e-08,1.306055e-08,1.413112e-08,1.304167e-08
5191200,1.336165e-08,1.306055e-08,1.413112e-08,1.304167e-08
5194800,1.365005e-08,1.306055e-08,1.413112e-08,1.304167e-08
5198400,1.426052e-08,1.306055e-08,1.413112e-08,1.304167e-08
5202000,1.436492e-08,1.306055e-08,1.413112e-08,1.304167e-08
5205600,1.398152e-08,1.306055e-08,1.413112e-08,1.304167e-08
5209200,1.362654e-08,1.306055e-08,1.413112e-08,1.304167e-08
5212800,1.287991e-08,1.306055e-08,1.413112e-08,1.304167e-08
5216400,1.240872e-08,1.306055e-08,1.413112e-08,1.304167e-08
5220000,1.213512e-08,1.306055e-08,1.413112e-08,1.304167e-08
5223600,1.204019e-08,1.306055e-08,1.413112e-08,1.304167e-08
5227200,1.118867e-08,1.306055e-08,1.413112e-08,1.304167e-08
5230800,1.115536e-08,1.306055e-08,1.413112e-08,1.304167e-08
5234400,1.103258e-08,1.306055e-08,1.413112e-08,1.304167e-08
5238000,1.211336e-08,1.306055e-08,1.413112e-08,1.304167e-08
5241600,1.284019e-08,1.306055e-08,1.413112e-08,1.304167e-08
5245200,1.397228e-08,1.306055e-08,1.413112e-08,1.304167e-08
5248800,1.35204e-08,1.306055e-08,1.413112e-08,1.304167e-08
5252400,1.345308e-08,1.306055e-08,1.413112e-08,1.304167e-08
5256000,1.356744e-08,1.306055e-08,1.413112e-08,1.304167e-08
5259600,1.344795e-08,1.306055e-08,1.413112e-08,1.304167e-08
5263200,1.316977e-08,1.306055e-08,1.413112e-08,1.304167e-08
5266800,1.388149e-08,1.306055e-08,1.413112e-08,1.304167e-08
5270400,1.301847e-08,1.320261e-08,1.413112e-08,1.304167e-08
5274000,1.336484e-08,1.320261e-08,1.413112e-08,1.304167e-08
5277600,1.386749e-08,1.320261e-08,1.413112e-08,1.304167e-08
5281200,1.376453e-08,1.320261e-08,1.413112e-08,1.304167e-08
5284800,1.400151e-08,1.320261e-08,1.413112e-08,1.304167e-08
5288400,1.390779e-08,1.320261e-08,1.413112e-08,1.304167e-08
5292000,1.401564e-08,1.320261e-08,1.413112e-08,1.304167e-08
5295600,1.373535e-08,1.320261e-08,1.413112e-08,1.304167e-08
5299200,1.323075e-08,1.320261e-08,1.413112e-08,1.304167e-08
5302800,1.275741e-08,1.320261e-08,1.413112e-08,1.304167e-08
5306400,1.225734e-08,1.320261e-08,1.413112e-08,1.304167e-08
5310000,1.170406e-08,1.320261e-08,1.413112e-08,1.304167e-08
5313600,1.115727e-08,1.320261e-08,1.413112e-08,1.304167e-08
5317200,1.15948e-08,1.320261e-08,1.413112e-08,1.304167e-08
5320800,1.217748e-08,1.320261e-08,1.413112e-08,1.304167e-08
5324400,1.321693e-08,1.320261e-08,1.413112e-08,1.304167e-08
5328000,1.365275e-08,1.320261e-08,1.413112e-08,1.304167e-08
5331600,1.392601e-08,1.320261e-08,1.413112e-08,1.304167e-08
5335200,1.331585e-08,1.320261e-08,1.413112e-08,1.304167e-08
5338800,1.323682e-08,1.320261e-08,1.413112e-08,1.304167e-08
5342400,1.379075e-08,1.320261e-08,1.413112e-08,1.304167e-08
5346000,1.384123e-08,1.320261e-08,1.413112e-08,1.304167e-08
5349600,1.34166e-08,1.320261e-08,1.413112e-08,1.304167e-08
5353200,1.391093e-08,1.320261e-08,1.413112e-08,1.304167e-08
5356800,1.423611e-08,1.307661e-08,1.413112e-08,1.304167e-08
5360400,1.343451e-08,1.307661e-08,1.413112e-08,1.304167e-08
5364000,1.362756e-08,1.307661e-08,1.413112e-08,1.304167e-08
5367600,1.392835e-08,1.307661e-08,1.413112e-08,1.304167e-08
5371200,1.337398e-08,1.307661e-08,1.413112e-08,1.304167e-08
5374800,1.380344e-08,1.307661e-08,1.413112e-08,1.304167e-08
5378400,1.380106e-08,1.307661e-08,1.413112e-08,1.304167e-08
5382000,1.373585e-08,1.307661e-08,1.413112e-08,1.304167e-08
5385600,1.35926e-08,1.307661e-08,1.413112e-08,1.304167e-08
5389200,1.343253e-08,1.307661e-08,1.413112e-08,1.304167e-08
5392800,1.324249e-08,1.307661e-08,1.413112e-08,1.304167e-08
5396400,1.325721e-08,1.307661e-08,1.413112e-08,1.304167e-08
5400000,1.330076e-08,1.307661e-08,1.413112e-08,1.304167e-08
5403600,1.319726e-08,1.307661e-08,1.413112e-08,1.304167e-08
5407200,1.272209e-08,1.307661e-08,1.413112e-08,1.304167e-08
5410800,1.284772e-08,1.307661e-08,1.413112e-08,1.304167e-08
5414400,1.336191e-08,1.307661e-08,1.413112e-08,1.304167e-08
5418000,1.330295e-08,1.307661e-08,1.413112e-08,1.304167e-08
5421600,1.269022e-08,1.307661e-08,1.413112e-08,1.304167e-08
5425200,1.145818e-08,1.307661e-08,1.413112e-08,1.304167e-08
5428800,1.144391e-08,1.307661e-08,1.413112e-08,1.304167e-08
5432400,1.155487e-08,1.307661e-08,1.413112e-08,1.304167e-08
5436000,1.215405e-08,1.307661e-08,1.413112e-08,1.304167e-08
5439600,1.233912e-08,1.307661e-08,1.413112e-08,1.304167e-08
5443200,1.278215e-08,1.200285e-08,1.272274e-08,1.304167e-08
5446800,1.259758e-08,1.200285e-08,1.272274e-08,1.304167e-08
5450400,1.134911e-08,1.200285e-08,1.272274e-08,1.304167e-08
5454000,1.172178e-08,1.200285e-08,1.272274e-08,1.304167e-08
5457600,1.261815e-08,1.200285e-08,1.272274e-08,1.304167e-08
5461200,1.319783e-08,1.200285e-08,1.272274e-08,1.304167e-08
5464800,1.28376e-08,1.200285e-08,1.272274e-08,1.304167e-08
5468400,1.229766e-08,1.200285e-08,1.272274e-08,1.304167e-08
5472000,1.171809e-08,1.200285e-08,1.272274e-08,1.304167e-08
5475600,1.11609e-08,1.200285e-08,1.272274e-08,1.304167e-08
5479200,1.104822e-08,1.200285e-08,1.272274e-08,1.304167e-08
5482800,1.043833e-08,1.200285e-08,1.272274e-08,1.304167e-08
5486400,1.008481e-08,1.200285e-08,1.272274e-08,1.304167e-08
5490000,1.038544e-08,1.200285e-08,1.272274e-08,1.304167e-08
5493600,1.067839e-08,1.200285e-08,1.272274e-08,1.304167e-08
5497200,1.106967e-08,1.200285e-08,1.272274e-08,1.304167e-08
5500800,1.173756e-08,1.200285e-08,1.272274e-08,1.304167e-08
5504400,1.22191e-08,1.200285e-08,1.272274e-08,1.304167e-08
5508000,1.267089e-08,1.200285e-08,1.272274e-08,1.304167e-08
5511600,1.276504e-08,1.200285e-08,1.272274e-08,1.304167e-08
5515200,1.313692e-08,1.200285e-08,1.272274e-08,1.304167e-08
5518800,1.294452e-08,1.200285e-08,1.272274e-08,1.304167e-08
5522400,1.272302e-08,1.200285e-08,1.272274e-08,1.304167e-08
5526000,1.388569e-08,1.200285e-08,1.272274e-08,1.304167e-08
5529600,1.512145e-08,1.480438e-08,1.272274e-08,1.304167e-08
5533200,1.54957e-08,1.480438e-08,1.272274e-08,1.304167e-08
5536800,1.507707e-08,1.480438e-08,1.272274e-08,1.304167e-08
5540400,1.548122e-08,1.480438e-08,1.272274e-08,1.304167e-08
5544000,1.597034e-08,1.480438e-08,1.272274e-08,1.304167e-08
5547600,1.601793e-08,1.480438e-08,1.272274e-08,1.304167e-08
5551200,1.734647e-08,1.480438e-08,1.272274e-08,1.304167e-08
5554800,1.772449e-08,1.480438e-08,1.272274e-08,1.304167e-08
5558400,1.650058e-08,1.480438e-08,1.272274e-08,1.304167e-08
5562000,1.475942e-08,1.480438e-08,1.272274e-08,1.304167e-08
5565600,1.312788e-08,1.480438e-08,1.272274e-08,1.304167e-08
5569200,1.158684e-08,1.480438e-08,1.272274e-08,1.304167e-08
5572800,1.097357e-08,1.480438e-08,1.272274e-08,1.304167e-08
5576400,1.082151e-08,1.480438e-08,1.272274e-08,1.304167e-08
5580000,1.179617e-08,1.480438e-08,1.272274e-08,1.304167e-08
5583600,1.355086e-08,1.480438e-08,1.272274e-08,1.304167e-08
5587200,1.37988e-08,1.480438e-08,1.272274e-08,1.304167e-08
5590800,1.549943e-08,1.480438e-08,1.272274e-08,1.304167e-08
5594400,1.635631e-08,1.480438e-08,1.272274e-08,1.304167e-08
5598000,1.587596e-08,1.480438e-08,1.272274e-08,1.304167e-08
5601600,1.493133e-08,1.480438e-08,1.272274e-08,1.304167e-08
5605200,1.598187e-08,1.480438e-08,1.272274e-08,1.304167e-08
5608800,1.581202e-08,1.480438e-08,1.272274e-08,1.304167e-08
5612400,1.569791e-08,1.480438e-08,1.272274e-08,1.304167e-08
5616000,1.582382e-08,1.529128e-08,1.272274e-08,1.304167e-08
5619600,1.542591e-08,1.529128e-08,1.272274e-08,1.304167e-08
5623200,1.614613e-08,1.529128e-08,1.272274e-08,1.304167e-08
5626800,1.635978e-08,1.529128e-08,1.272274e-08,1.304167e-08
5630400,1.649833e-08,1.529128e-08,1.272274e-08,1.304167e-08
5634000,1.610128e-08,1.529128e-08,1.272274e-08,1.304167e-08
5637600,1.740955e-08,1.529128e-08,1.272274e-08,1.304167e-08
5641200,1.840413e-08,1.529128e-08,1.272274e-08,1.304167e-08
5644800,1.733557e-08,1.529128e-08,1.272274e-08,1.304167e-08
5648400,1.556778e-08,1.529128e-08,1.272274e-08,1.304167e-08
5652000,1.466576e-08,1.529128e-08,1.272274e-08,1.304167e-08
5655600,1.375036e-08,1.529128e-08,1.272274e-08,1.304167e-08
5659200,1.282178e-08,1.529128e-08,1.272274e-08,1.304167e-08
5662800,1.207763e-08,1.529128e-08,1.272274e-08,1.304167e-08
5666400,1.18365e-08,1.529128e-08,1.272274e-08,1.304167e-08
5670000,1.261912e-08,1.529128e-08,1.272274e-08,1.304167e-08
5673600,1.501667e-08,1.529128e-08,1.272274e-08,1.304167e-08
5677200,1.457852e-08,1.529128e-08,1.272274e-08,1.304167e-08
5680800,1.575305e-08,1.529128e-08,1.272274e-08,1.304167e-08
5684400,1.667332e-08,1.529128e-08,1.272274e-08,1.304167e-08
5688000,1.636034e-08,1.529128e-08,1.272274e-08,1.304167e-08
5691600,1.559671e-08,1.529128e-08,1.272274e-08,1.304167e-08
5695200,1.507904e-08,1.529128e-08,1.272274e-08,1.304167e-08
5698800,1.508972e-08,1.529128e-08,1.272274e-08,1.304167e-08
5702400,1.531226e-08,1.27374e-08,1.272274e-08,1.304167e-08
5706000,1.526774e-08,1.27374e-08,1.272274e-08,1.304167e-08
5709600,1.545039e-08,1.27374e-08,1.272274e-08,1.304167e-08
5713200,1.53765e-08,1.27374e-08,1.272274e-08,1.304167e-08
5716800,1.509045e-08,1.27374e-08,1.272274e-08,1.304167e-08
5720400,1.436623e-08,1.27374e-08,1.272274e-08,1.304167e-08
5724000,1.364899e-08,1.27374e-08,1.272274e-08,1.304167e-08
5727600,1.330173e-08,1.27374e-08,1.272274e-08,1.304167e-08
5731200,1.270108e-08,1.27374e-08,1.272274e-08,1.304167e-08
5734800,1.206996e-08,1.27374e-08,1.272274e-08,1.304167e-08
5738400,1.11089e-08,1.27374e-08,1.272274e-08,1.304167e-08
5742000,1.062821e-08,1.27374e-08,1.272274e-08,1.304167e-08
5745600,9.895617e-09,1.27374e-08,1.272274e-08,1.304167e-08
5749200,9.621111e-09,1.27374e-08,1.272274e-08,1.304167e-08
5752800,9.550729e-09,1.27374e-08,1.272274e-08,1.304167e-08
5756400,1.028677e-08,1.27374e-08,1.272274e-08,1.304167e-08
5760000,1.182541e-08,1.27374e-08,1.272274e-08,1.304167e-08
5763600,1.257185e-08,1.27374e-08,1.272274e-08,1.304167e-08
5767200,1.307632e-08,1.27374e-08,1.272274e-08,1.304167e-08
5770800,1.343109e-08,1.27374e-08,1.272274e-08,1.304167e-08
5774400,1.25968e-08,1.27374e-08,1.272274e-08,1.304167e-08
5778000,1.258125e-08,1.27374e-08,1.272274e-08,1.304167e-08
5781600,1.300401e-08,1.27374e-08,1.272274e-08,1.304167e-08
5785200,1.293414e-08,1.27374e-08,1.272274e-08,1.304167e-08
5788800,1.22427e-08,1.236942e-08,1.272274e-08,1.304167e-08
5792400,1.182458e-08,1.236942e-08,1.272274e-08,1.304167e-08
5796000,1.138641e-08,1.236942e-08,1.272274e-08,1.304167e-08
5799600,1.151525e-08,1.236942e-08,1.272274e-08,1.304167e-08
5803200,1.198184e-08,1.236942e-08,1.272274e-08,1.304167e-08
5806800,1.262646e-08,1.236942e-08,1.272274e-08,1.304167e-08
5810400,1.310362e-08,1.236942e-08,1.272274e-08,1.304167e-08
5814000,1.318037e-08,1.236942e-08,1.272274e-08,1.304167e-08
5817600,1.293925e-08,1.236942e-08,1.272274e-08,1.304167e-08
5821200,1.273982e-08,1.236942e-08,1.272274e-08,1.304167e-08
5824800,1.249923e-08,1.236942e-08,1.272274e-08,1.304167e-08
5828400,1.216296e-08,1.236942e-08,1.272274e-08,1.304167e-08
5832000,1.21801e-08,1.236942e-08,1.272274e-08,1.304167e-08
5835600,1.217238e-08,1.236942e-08,1.272274e-08,1.304167e-08
5839200,1.239362e-08,1.236942e-08,1.272274e-08,1.304167e-08
5842800,1.245633e-08,1.236942e-08,1.272274e-08,1.304167e-08
5846400,1.269348e-08,1.236942e-08,1.272274e-08,1.304167e-08
5850000,1.260554e-08,1.236942e-08,1.272274e-08,1.304167e-08
5853600,1.264962e-08,1.236942e-08,1.272274e-08,1.304167e-08
5857200,1.271309e-08,1.236942e-08,1.272274e-08,1.304167e-08
5860800,1.221968e-08,1.236942e-08,1.272274e-08,1.304167e-08
5864400,1.229757e-08,1.236942e-08,1.272274e-08,1.304167e-08
5868000,1.221651e-08,1.236942e-08,1.272274e-08,1.304167e-08
5871600,1.206573e-08,1.236942e-08,1.272274e-08,1.304167e-08
5875200,1.183355e-08,1.09767e-08,1.272274e-08,1.304167e-08
5878800,1.1638e-08,1.09767e-08,1.272274e-08,1.304167e-08
5882400,1.207091e-08,1.09767e-08,1.272274e-08,1.304167e-08
5886000,1.21279e-08,1.09767e-08,1.272274e-08,1.304167e-08
5889600,1.17054e-08,1.09767e-08,1.272274e-08,1.304167e-08
5893200,1.155512e-08,1.09767e-08,1.272274e-08,1.304167e-08
5896800,1.179465e-08,1.09767e-08,1.272274e-08,1.304167e-08
5900400,1.137926e-08,1.09767e-08,1.272274e-08,1.304167e-08
5904000,1.050607e-08,1.09767e-08,1.272274e-08,1.304167e-08
5907600,1.052904e-08,1.09767e-08,1.272274e-08,1.304167e-08
5911200,1.062761e-08,1.09767e-08,1.272274e-08,1.304167e-08
5914800,9.694621e-09,1.09767e-08,1.272274e-08,1.304167e-08
5918400,9.121498e-09,1.09767e-08,1.272274e-08,1.304167e-08
5922000,8.868044e-09,1.09767e-08,1.272274e-08,1.304167e-08
5925600,1.016205e-08,1.09767e-08,1.272274e-08,1.304167e-08
5929200,1.090362e-08,1.09767e-08,1.272274e-08,1.304167e-08
5932800,1.171409e-08,1.09767e-08,1.272274e-08,1.304167e-08
5936400,1.172864e-08,1.09767e-08,1.272274e-08,1.304167e-08
5940000,1.182342e-08,1.09767e-08,1.272274e-08,1.304167e-08
5943600,1.163853e-08,1.09767e-08,1.272274e-08,1.304167e-08
5947200,1.075082e-08,1.09767e-08,1.272274e-08,1.304167e-08
5950800,1.077183e-08,1.09767e-08,1.272274e-08,1.304167e-08
5954400,1.048102e-08,1.09767e-08,1.272274e-08,1.304167e-08
5958000,1.001513e-08,1.09767e-08,1.272274e-08,1.304167e-08
5961600,9.229107e-09,1.087716e-08,1.272274e-08,1.304167e-08
5965200,9.58049e-09,1.087716e-08,1.272274e-08,1.304167e-08
5968800,1.038643e-08,1.087716e-08,1.272274e-08,1.304167e-08
5972400,9.757242e-09,1.087716e-08,1.272274e-08,1.304167e-08
5976000,1.014038e-08,1.087716e-08,1.272274e-08,1.304167e-08
5979600,1.101574e-08,1.087716e-08,1.272274e-08,1.304167e-08
5983200,1.182124e-08,1.087716e-08,1.272274e-08,1.304167e-08
5986800,1.305221e-08,1.087716e-08,1.272274e-08,1.304167e-08
5990400,1.292457e-08,1.087716e-08,1.272274e-08,1.304167e-08
5994000,1.236358e-08,1.087716e-08,1.272274e-08,1.304167e-08
5997600,1.126365e-08,1.087716e-08,1.272274e-08,1.304167e-08
6001200,1.037094e-08,1.087716e-08,1.272274e-08,1.304167e-08
6004800,9.441012e-09,1.087716e-08,1.272274e-08,1.304167e-08
6008400,9.365726e-09,1.087716e-08,1.272274e-08,1.304167e-08
6012000,8.892576e-09,1.087716e-08,1.272274e-08,1.304167e-08
6015600,9.205504e-09,1.087716e-08,1.272274e-08,1.304167e-08
6019200,1.110686e-08,1.087716e-08,1.272274e-08,1.304167e-08
6022800,1.236038e-08,1.087716e-08,1.272274e-08,1.304167e-08
6026400,1.229111e-08,1.087716e-08,1.272274e-08,1.304167e-08
6030000,1.219516e-08,1.087716e-08,1.272274e-08,1.304167e-08
6033600,1.239065e-08,1.087716e-08,1.272274e-08,1.304167e-08
6037200,1.175254e-08,1.087716e-08,1.272274e-08,1.304167e-08
6040800,1.015968e-08,1.087716e-08,1.272274e-08,1.304167e-08
6044400,9.985082e-09,1.087716e-08,1.272274e-08,1.304167e-08
6048000,9.742089e-09,1.185408e-08,1.263821e-08,1.304167e-08
6051600,1.020501e-08,1.185408e-08,1.263821e-08,1.304167e-08
6055200,1.08539e-08,1.185408e-08,1.263821e-08,1.304167e-08
6058800,1.168673e-08,1.185408e-08,1.263821e-08,1.304167e-08
6062400,1.143859e-08,1.185408e-08,1.263821e-08,1.304167e-08
6066000,1.197503e-08,1.185408e-08,1.263821e-08,1.304167e-08
6069600,1.209963e-08,1.185408e-08,1.263821e-08,1.304167e-08
6073200,1.253058e-08,1.185408e-08,1.263821e-08,1.304167e-08
6076800,1.249725e-08,1.185408e-08,1.263821e-08,1.304167e-08
6080400,1.24867e-08,1.185408e-08,1.263821e-08,1.304167e-08
6084000,1.214544e-08,1.185408e-08,1.263821e-08,1.304167e-08
6087600,1.1912e-08,1.185408e-08,1.263821e-08,1.304167e-08
6091200,1.203828e-08,1.185408e-08,1.263821e-08,1.304167e-08
6094800,1.23681e-08,1.185408e-08,1.263821e-08,1.304167e-08
6098400,1.200512e-08,1.185408e-08,1.263821e-08,1.304167e-08
6102000,1.184714e-08,1.185408e-08,1.263821e-08,1.304167e-08
6105600,1.212014e-08,1.185408e-08,1.263821e-08,1.304167e-08
6109200,1.245152e-08,1.185408e-08,1.263821e-08,1.304167e-08
6112800,1.240608e-08,1.185408e-08,1.263821e-08,1.304167e-08
6116400,1.189484e-08,1.185408e-08,1.263821e-08,1.304167e-08
6120000,1.22803e-08,1.185408e-08,1.263821e-08,1.304167e-08
6123600,1.165076e-08,1.185408e-08,1.263821e-08,1.304167e-08
6127200,1.154556e-08,1.185408e-08,1.263821e-08,1.304167e-08
6130800,1.231722e-08,1.185408e-08,1.263821e-08,1.304167e-08
6134400,1.202238e-08,1.159899e-08,1.263821e-08,1.304167e-08
6138000,1.170358e-08,1.159899e-08,1.263821e-08,1.304167e-08
6141600,1.208956e-08,1.159899e-08,1.263821e-08,1.304167e-08
6145200,1.189067e-08,1.159899e-08,1.263821e-08,1.304167e-08
6148800,1.162385e-08,1.159899e-08,1.263821e-08,1.304167e-08
6152400,1.192348e-08,1.159899e-08,1.263821e-08,1.304167e-08
6156000,1.190569e-08,1.159899e-08,1.263821e-08,1.304167e-08
6159600,1.151961e-08,1.159899e-08,1.263821e-08,1.304167e-08
6163200,1.081639e-08,1.159899e-08,1.263821e-08,1.304167e-08
6166800,1.01546e-08,1.159899e-08,1.263821e-08,1.304167e-08
6170400,9.761565e-09,1.159899e-08,1.263821e-08,1.304167e-08
6174000,1.006794e-08,1.159899e-08,1.263821e-08,1.304167e-08
6177600,1.049715e-08,1.159899e-08,1.263821e-08,1.304167e-08
6181200,9.429605e-09,1.159899e-08,1.263821e-08,1.304167e-08
6184800,8.956335e-09,1.159899e-08,1.263821e-08,1.304167e-08
6188400,9.295738e-09,1.159899e-08,1.263821e-08,1.304167e-08
6192000,9.829977e-09,1.159899e-08,1.263821e-08,1.304167e-08
6195600,1.145218e-08,1.159899e-08,1.263821e-08,1.304167e-08
6199200,1.337335e-08,1.159899e-08,1.263821e-08,1.304167e-08
6202800,1.420214e-08,1.159899e-08,1.263821e-08,1.304167e-08
6206400,1.36604e-08,1.159899e-08,1.263821e-08,1.304167e-08
6210000,1.389119e-08,1.159899e-08,1.263821e-08,1.304167e-08
6213600,1.428439e-08,1.159899e-08,1.263821e-08,1.304167e-08
6217200,1.402391e-08,1.159899e-08,1.263821e-08,1.304167e-08
6220800,1.287737e-08,1.301169e-08,1.263821e-08,1.304167e-08
6224400,1.270431e-08,1.301169e-08,1.263821e-08,1.304167e-08
6228000,1.280613e-08,1.301169e-08,1.263821e-08,1.304167e-08
6231600,1.303792e-08,1.301169e-08,1.263821e-08,1.304167e-08
6235200,1.303047e-08,1.301169e-08,1.263821e-08,1.304167e-08
6238800,1.392561e-08,1.301169e-08,1.263821e-08,1.304167e-08
6242400,1.408248e-08,1.301169e-08,1.263821e-08,1.304167e-08
6246000,1.412914e-08,1.301169e-08,1.263821e-08,1.304167e-08
6249600,1.500437e-08,1.301169e-08,1.263821e-08,1.304167e-08
6253200,1.487548e-08,1.301169e-08,1.263821e-08,1.304167e-08
6256800,1.418674e-08,1.301169e-08,1.263821e-08,1.304167e-08
6260400,1.305592e-08,1.301169e-08,1.263821e-08,1.304167e-08
6264000,1.239978e-08,1.301169e-08,1.263821e-08,1.304167e-08
6267600,1.152464e-08,1.301169e-08,1.263821e-08,1.304167e-08
6271200,1.008073e-08,1.301169e-08,1.263821e-08,1.304167e-08
6274800,1.032732e-08,1.301169e-08,1.263821e-08,1.304167e-08
6278400,1.246401e-08,1.301169e-08,1.263821e-08,1.304167e-08
6282000,1.311531e-08,1.301169e-08,1.263821e-08,1.304167e-08
6285600,1.368683e-08,1.301169e-08,1.263821e-08,1.304167e-08
6289200,1.407532e-08,1.301169e-08,1.263821e-08,1.304167e-08
6292800,1.401425e-08,1.301169e-08,1.263821e-08,1.304167e-08
6296400,1.290148e-08,1.301169e-08,1.263821e-08,1.304167e-08
6300000,1.189963e-08,1.301169e-08,1.263821e-08,1.304167e-08
6303600,1.207522e-08,1.301169e-08,1.263821e-08,1.304167e-08
6307200,1.186021e-08,1.334716e-08,1.263821e-08,1.304167e-08
6310800,1.128196e-08,1.334716e-08,1.263821e-08,1.304167e-08
6314400,1.212669e-08,1.334716e-08,1.263821e-08,1.304167e-08
6318000,1.329578e-08,1.334716e-08,1.263821e-08,1.304167e-08
6321600,1.432178e-08,1.334716e-08,1.263821e-08,1.304167e-08
6325200,1.476984e-08,1.334716e-08,1.263821e-08,1.304167e-08
6328800,1.474579e-08,1.334716e-08,1.263821e-08,1.304167e-08
6332400,1.503327e-08,1.334716e-08,1.263821e-08,1.304167e-08
6336000,1.471932e-08,1.334716e-08,1.263821e-08,1.304167e-08
6339600,1.447815e-08,1.334716e-08,1.263821e-08,1.304167e-08
6343200,1.373713e-08,1.334716e-08,1.263821e-08,1.304167e-08
